uid,uname,gender,zodiac,last_seen,duty,vip,IsFemale,IsNA,login,post,life,uscore,ycf,isDuty,isBM,isManager,isVIP
45399,RebeccaWu,Å®,Ä¦ôÉ×ù,2016/10/22 17:02,user,NA,1,0,410,7,203,2.1,0,0,0,0,0
45402,tstdawn,ÄÐ,Ê¨×Ó×ù,2018/1/17 17:12,user,NA,0,0,208,40,655,2.5,0,0,0,0,0
45403,xiaoyufei,ÄÐ,Ë«Óã×ù,2017/12/22 5:53,user,NA,0,0,1566,1100,628,3.8,0,0,0,0,0
45404,lotusL,Å®,´¦Å®×ù,2016/12/14 1:38,user,NA,1,0,928,71,255,2.6,0,0,0,0,0
45406,shymil,Å®,ÌìÐ«×ù,2017/5/8 12:39,user,NA,1,0,354,80,400,2.7,0,0,0,0,0
45410,smszmr,ÄÐ,¾ÞÐ·×ù,2017/11/15 0:31,user,NA,0,0,259,6,591,2.1,1,0,0,0,0
45413,hslmichelle,Å®,Ë«Óã×ù,2018/1/26 23:37,user,NA,1,0,5433,37,664,2.4,0,0,0,0,0
45414,Joey,±£ÃÜ,±£ÃÜ,2018/1/21 21:24,user,NA,0,1,67,0,114,0.2,0,0,0,0,0
45415,zjjsspku,Å®,Ë«Óã×ù,2017/9/28 21:06,user,NA,1,0,2259,62,544,2.6,0,0,0,0,0
45416,Aprilwzy,Å®,Ä¦ôÉ×ù,2016/7/21 14:07,user,NA,1,0,92,5,109,2,0,0,0,0,0
45417,DABOSS,ÄÐ,Ë«×Ó×ù,2018/1/26 9:29,user,NA,0,0,442,47,565,2.5,0,0,0,0,0
45418,joycezhao,Å®,Ê¨×Ó×ù,2017/7/22 21:58,user,NA,1,0,644,194,476,3,0,0,0,0,0
45419,libersea,ÄÐ,Ä¦ôÉ×ù,2018/1/26 9:28,user,NA,0,0,106,7,118,0.4,0,0,0,0,0
45421,yyysj,ÄÐ,Ë«Óã×ù,2018/1/26 9:25,user,NA,0,0,1872,9,663,2.1,0,0,0,0,0
45422,zhul,Å®,Ä¦ôÉ×ù,2016/9/27 8:57,user,NA,1,0,424,74,79,2.6,0,0,0,0,0
45424,uohziq,ÄÐ,Ê¨×Ó×ù,2018/1/15 10:19,user,NA,0,0,138,11,554,2.2,0,0,0,0,0
45425,zengyi,ÄÐ,Ë«×Ó×ù,2017/12/7 14:14,user,NA,0,0,639,81,613,2.7,0,0,0,0,0
45426,AdaLyu,Å®,ÄµÑò×ù,2018/1/21 23:46,user,NA,1,0,30,14,114,0.5,0,0,0,0,0
45427,tianyuan,ÄÐ,¾ÞÐ·×ù,2018/1/10 10:32,user,NA,0,0,1201,4,647,2,0,0,0,0,0
45430,danidel,ÄÐ,Ä¦ôÉ×ù,2018/1/26 23:06,user,NA,0,0,2849,30,664,2.4,0,0,0,0,0
45432,negle,Å®,ÉäÊÖ×ù,2016/8/1 16:12,user,NA,1,0,255,21,120,2.3,0,0,0,0,0
45434,jacinthe,Å®,ÌìÐ«×ù,2017/9/7 4:40,user,NA,1,0,296,112,522,2.8,1,0,0,0,0
45435,sh,±£ÃÜ,±£ÃÜ,2018/1/24 16:09,user,NA,0,1,44,43,116,0.8,0,0,0,0,0
45436,Amazingren,ÄÐ,½ðÅ£×ù,2018/1/24 23:56,user,NA,0,0,27,0,117,0.2,0,0,0,0,0
45437,pumpkinznn,Å®,¾ÞÐ·×ù,2016/4/29 21:20,user,NA,1,0,121,39,27,2.5,0,0,0,0,0
45438,teamfu,ÄÐ,´¦Å®×ù,2017/5/24 16:24,user,NA,0,0,852,6,417,2.1,0,0,0,0,0
45441,shuoxue,ÄÐ,Ä¦ôÉ×ù,2018/1/27 10:56,user,NA,0,0,1098,43,441,2.5,0,0,0,0,0
45444,stickerman,ÄÐ,¾ÞÐ·×ù,2018/1/27 11:06,user,NA,0,0,7078,1192,664,3.8,0,0,0,0,0
45446,RpFeyn,±£ÃÜ,±£ÃÜ,2018/1/21 15:58,user,NA,0,1,10,1,113,0.2,0,0,0,0,0
45448,icandoit,ÄÐ,ÄµÑò×ù,2017/11/18 13:26,user,NA,0,0,6,0,49,0.2,0,0,0,0,0
45450,chengshuying,Å®,Ë®Æ¿×ù,2018/1/27 12:49,user,NA,1,0,218,4,441,2,0,0,0,0,0
45451,ZHOUZHIWEI,ÄÐ,Ë®Æ¿×ù,2017/11/19 18:23,user,NA,0,0,791,80,498,2.7,0,0,0,0,0
45452,yddsg,ÄÐ,Ìì³Ó×ù,2018/1/20 22:44,user,NA,0,0,9,0,113,0.2,0,0,0,0,0
45454,xuehuanran,ÄÐ,ÉäÊÖ×ù,2018/1/27 15:37,user,NA,0,0,60,0,119,0.2,0,0,0,0,0
45455,txpoa,Å®,ÌìÐ«×ù,2017/10/31 9:40,user,NA,1,0,684,952,477,3.7,1,0,0,0,0
45456,ldxld,Å®,ÌìÐ«×ù,2018/1/9 16:20,user,NA,1,0,20,1,102,0.2,0,0,0,0,0
45457,yeun,ÄÐ,¾ÞÐ·×ù,2017/10/24 10:23,°æÎñ,NA,0,0,4421,114262,999,10,30,1,1,0,0
45459,liumaozai,Å®,Ë«×Ó×ù,2017/12/17 10:09,user,NA,1,0,5,0,78,0.2,0,0,0,0,0
45460,daisylover,Å®,´¦Å®×ù,2017/8/7 16:32,user,NA,1,0,1496,112,492,2.8,0,0,0,0,0
45461,freele,Å®,Ê¨×Ó×ù,2017/12/13 17:30,user,NA,1,0,24,1,75,0.2,0,0,0,0,0
45463,Sunniee,Å®,Ä¦ôÉ×ù,2018/1/20 16:31,user,NA,1,0,13,0,113,0.2,0,0,0,0,0
45467,kobezhong,ÄÐ,Ê¨×Ó×ù,2018/1/26 21:39,user,NA,0,0,134,2,119,0.3,0,0,0,0,0
45468,homdi,Å®,Ë«Óã×ù,2017/11/19 20:39,user,NA,1,0,203,17,373,2.3,0,0,0,0,0
45471,wuwuliuliu,Å®,ÉäÊÖ×ù,2018/1/24 12:13,user,NA,1,0,702,52,661,2.5,0,0,0,0,0
45472,treegod,ÄÐ,Ê¨×Ó×ù,2017/10/29 22:26,user,NA,0,0,733,7,477,2.1,0,0,0,0,0
45473,Symmetric,±£ÃÜ,±£ÃÜ,2017/5/22 12:32,user,NA,0,1,8272,4556,414,4.6,0,0,0,0,0
45475,liziyan,Å®,½ðÅ£×ù,2017/12/10 12:57,user,NA,1,0,291,88,616,2.7,1,0,0,0,0
45477,fukudaiyi,ÄÐ,Ë®Æ¿×ù,2018/1/26 15:59,user,NA,0,0,1527,323,663,3.2,2,0,0,0,0
45478,KongXulation,Å®,Ä¦ôÉ×ù,2018/1/27 14:13,user,NA,1,0,104,2,119,0.3,0,0,0,0,0
45480,monxine,Å®,¾ÞÐ·×ù,2018/1/25 2:29,user,NA,1,0,487,16,564,2.2,0,0,0,0,0
45483,jackjack,ÄÐ,¾ÞÐ·×ù,2017/2/8 20:12,user,NA,0,0,183,79,312,2.7,0,0,0,0,0
45485,guoguopku,Å®,¾ÞÐ·×ù,2017/8/23 3:14,user,NA,1,0,917,156,409,2.9,0,0,0,0,0
45486,geoquality,ÄÐ,ÄµÑò×ù,2017/5/10 10:28,user,NA,0,0,320,42,402,2.5,0,0,0,0,0
45487,BluePhoton,ÄÐ,Ë®Æ¿×ù,2017/11/26 19:10,user,NA,0,0,522,90,999,5.7,7,0,0,0,0
45489,Jniwan,Å®,ÌìÐ«×ù,2018/1/24 23:50,user,NA,1,0,185,16,117,0.5,0,0,0,0,0
45490,chimpark,±£ÃÜ,±£ÃÜ,2017/10/12 20:24,user,NA,0,1,16,0,13,0.2,0,0,0,0,0
45491,lelouchvb,Å®,Ìì³Ó×ù,2018/1/11 2:41,user,NA,1,0,864,4,648,2,0,0,0,0,0
45494,jameswind,ÄÐ,ÄµÑò×ù,2017/5/25 6:43,user,NA,0,0,249,17,417,2.3,0,0,0,0,0
45495,Zsunrain,Å®,Ë«×Ó×ù,2018/1/2 17:02,user,NA,1,0,2505,798,640,3.6,2,0,0,0,0
45496,fengzihh,±£ÃÜ,±£ÃÜ,2017/10/29 9:40,user,NA,0,1,2041,2215,574,4.2,0,0,0,0,0
45497,ringco,Å®,ÄµÑò×ù,2017/11/3 15:29,user,NA,1,0,427,53,356,2.5,0,0,0,0,0
45498,Easlion,ÄÐ,ÉäÊÖ×ù,2017/12/11 20:04,user,NA,0,0,2826,263,618,3.1,0,0,0,0,0
45499,wwhoney,±£ÃÜ,±£ÃÜ,2017/12/4 22:50,user,NA,0,1,27,0,66,0.2,0,0,0,0,0
45501,Adamyzd,ÄÐ,±£ÃÜ,2017/10/13 20:27,user,NA,0,0,7,0,14,0.2,0,0,0,0,0
45502,WangDengji,ÄÐ,Ê¨×Ó×ù,2017/12/19 10:37,user,NA,0,0,167,3,527,2,0,0,0,0,0
45505,lamang,ÄÐ,Ë«×Ó×ù,2017/12/3 14:46,user,NA,0,0,4702,1899,609,4.1,1,0,0,0,0
45506,Huangrj,ÄÐ,ÌìÐ«×ù,2017/9/30 13:36,user,NA,0,0,17,0,0,0.2,0,0,0,0,0
45510,zcs,ÄÐ,Ë®Æ¿×ù,2017/12/7 0:48,user,NA,0,0,2754,122,613,2.8,0,0,0,0,0
45512,zhxjanet,Å®,Ë«Óã×ù,2018/1/27 11:41,user,NA,1,0,1151,431,664,3.3,0,0,0,0,0
45513,buding,ÄÐ,Ë«Óã×ù,2016/7/24 23:49,user,NA,0,0,158,17,113,2.3,0,0,0,0,0
45514,haroldwu,ÄÐ,Ìì³Ó×ù,2018/1/25 7:53,°æÎñ,NA,0,0,1288,456,662,3.4,0,1,1,0,0
45516,crazicat,ÄÐ,Ë«Óã×ù,2018/1/25 14:34,user,NA,0,0,2178,54,662,2.6,0,0,0,0,0
45517,pinkbolt,ÄÐ,½ðÅ£×ù,2018/1/9 11:30,user,NA,0,0,63,1,101,0.2,0,0,0,0,0
45518,thelittlekid,±£ÃÜ,±£ÃÜ,2018/1/25 18:35,user,NA,0,1,77,0,118,0.2,0,0,0,0,0
45519,zmysusan,Å®,Ìì³Ó×ù,2017/11/29 11:44,user,NA,1,0,360,6,605,2.1,0,0,0,0,0
45520,Chelsea,Å®,ÄµÑò×ù,2018/1/26 23:17,user,NA,1,0,52,8,119,0.4,0,0,0,0,0
45521,sparkystar,Å®,Ë«Óã×ù,2017/3/14 14:44,user,NA,1,0,802,128,345,2.8,0,0,0,0,0
45522,juyaolong,ÄÐ,Ê¨×Ó×ù,2016/7/26 10:17,user,NA,0,0,584,29,16,2.4,0,0,0,0,0
45528,csccc,Å®,±£ÃÜ,2018/1/26 20:59,user,NA,1,0,10,0,119,0.2,0,0,0,0,0
45530,zhaoxm,ÄÐ,Ê¨×Ó×ù,2018/1/27 9:55,user,NA,0,0,4891,315,664,3.2,0,0,0,0,0
45531,luolin,ÄÐ,ÄµÑò×ù,2018/1/3 12:36,user,NA,0,0,248,8,640,2.1,0,0,0,0,0
45532,Scorpion,Å®,ÌìÐ«×ù,2017/12/6 18:58,user,NA,1,0,10,2,68,0.3,0,0,0,0,0
45533,YwsOf,ÄÐ,±£ÃÜ,2017/12/23 19:21,user,NA,0,0,9,1,85,0.2,0,0,0,0,0
45537,Lorraine,Å®,ÉäÊÖ×ù,2017/12/11 16:32,user,NA,1,0,430,99,618,2.7,0,0,0,0,0
45540,fystc,Å®,ÉäÊÖ×ù,2016/8/29 14:31,user,NA,1,0,264,22,148,2.3,0,0,0,0,0
45543,jjang,±£ÃÜ,±£ÃÜ,2017/12/18 14:02,user,NA,0,1,6,0,79,0.2,0,0,0,0,0
45544,minyiz,Å®,½ðÅ£×ù,2018/1/22 17:52,user,NA,1,0,350,27,660,2.4,0,0,0,0,0
45545,nickwood,ÄÐ,Ë®Æ¿×ù,2018/1/25 0:41,user,NA,0,0,274,26,662,2.4,0,0,0,0,0
45546,shmy,Å®,Ë«Óã×ù,2017/12/10 15:19,user,NA,1,0,392,31,616,2.4,0,0,0,0,0
45547,lichunjiang,ÄÐ,¾ÞÐ·×ù,2018/1/21 10:21,user,NA,0,0,126,3,560,2,0,0,0,0,0
45549,ysmmsy,ÄÐ,ÌìÐ«×ù,2017/10/27 13:11,user,NA,0,0,4110,20217,572,5.7,1,0,0,0,0
45551,ymschina,ÄÐ,Ë®Æ¿×ù,2017/11/29 23:21,user,NA,0,0,380,35,606,2.4,0,0,0,0,0
45552,DjL,ÄÐ,Ë«×Ó×ù,2018/1/26 20:45,user,NA,0,0,927,184,441,3,0,0,0,0,0
45553,mydear,ÄÐ,ÄµÑò×ù,2017/3/16 19:43,user,NA,0,0,209,138,348,2.9,0,0,0,0,0
45556,gyf,ÄÐ,Ìì³Ó×ù,2018/1/27 9:42,user,NA,0,0,3239,64,664,2.6,0,0,0,0,0
45558,saileizhang,ÄÐ,±£ÃÜ,2018/1/25 17:25,user,NA,0,0,2498,153,663,2.9,0,0,0,0,0
45559,jiyong,ÄÐ,Ä¦ôÉ×ù,2018/1/18 12:00,user,NA,0,0,31,1,110,0.2,0,0,0,0,0
45564,larkinzhang,ÄÐ,¾ÞÐ·×ù,2017/11/14 2:27,user,NA,0,0,1698,19,590,2.3,0,0,0,0,0
45566,RenaQu,±£ÃÜ,±£ÃÜ,2018/1/11 13:03,user,NA,0,1,8,0,103,0.2,0,0,0,0,0
45567,dongna,Å®,Ä¦ôÉ×ù,2017/7/5 22:08,user,NA,1,0,203,19,459,2.3,0,0,0,0,0
45572,yesin,ÄÐ,½ðÅ£×ù,2017/12/27 14:25,user,NA,0,0,293,4,535,2,0,0,0,0,0
45573,Helena,Å®,´¦Å®×ù,2016/6/8 8:50,user,NA,1,0,146,0,66,2,0,0,0,0,0
45576,xzsjdy,ÄÐ,Ê¨×Ó×ù,2018/1/27 5:15,user,NA,0,0,1327,40,664,2.5,0,0,0,0,0
45577,marya,Å®,ÄµÑò×ù,2018/1/15 21:49,user,NA,1,0,194,7,653,2.1,0,0,0,0,0
45579,cwwangtao,ÄÐ,½ðÅ£×ù,2018/1/26 17:47,user,NA,0,0,1739,3,566,2,0,0,0,0,0
45580,iPS,ÄÐ,½ðÅ£×ù,2018/1/27 13:51,user,NA,0,0,1766,165,440,2.9,0,0,0,0,0
45582,Qiran,ÄÐ,ÉäÊÖ×ù,2018/1/26 11:52,user,NA,0,0,771,16,663,2.2,0,0,0,0,0
45584,xuliwen,ÄÐ,Ä¦ôÉ×ù,2016/6/4 18:10,user,NA,0,0,270,5,63,2,0,0,0,0,0
45585,pacerli,ÄÐ,Ìì³Ó×ù,2018/1/27 13:38,user,NA,0,0,3492,88,441,2.7,0,0,0,0,0
45590,recurrence,Å®,Ä¦ôÉ×ù,2017/11/8 14:04,user,NA,1,0,847,26,584,2.4,0,0,0,0,0
45591,wswjb,ÄÐ,Ä¦ôÉ×ù,2018/1/27 14:02,user,NA,0,0,483,0,364,0.2,0,0,0,0,0
45595,lshmmsy,Å®,½ðÅ£×ù,2017/8/2 1:03,°æÎñ,NA,1,0,3643,23344,999,8.8,0,1,1,0,0
45596,jshmwza,ÄÐ,ÉäÊÖ×ù,2017/5/19 12:35,user,NA,0,0,142,0,313,2,0,0,0,0,0
45597,SunnyAnnie,Å®,´¦Å®×ù,2018/1/18 14:53,user,NA,1,0,17,2,110,0.3,0,0,0,0,0
45598,PKUchuang,±£ÃÜ,±£ÃÜ,2018/1/23 20:48,user,NA,0,1,169,0,116,0.2,0,0,0,0,0
45599,quliyutu,Å®,Ë«Óã×ù,2018/1/22 19:48,user,NA,1,0,423,32,562,2.4,0,0,0,0,0
45600,YangXiaowei,ÄÐ,±£ÃÜ,2018/1/19 18:25,user,NA,0,0,10,0,112,0.2,0,0,0,0,0
45601,HgAgB,ÄÐ,Ë®Æ¿×ù,2018/1/27 6:29,user,NA,0,0,1085,149,566,2.9,0,0,0,0,0
45602,bluecharlie,ÄÐ,ÌìÐ«×ù,2017/5/25 6:34,user,NA,0,0,1149,7,194,2.1,0,0,0,0,0
45603,zhanghw,Å®,½ðÅ£×ù,2018/1/26 9:07,user,NA,1,0,1659,88,440,2.7,0,0,0,0,0
45606,tfk,±£ÃÜ,Ä¦ôÉ×ù,2018/1/16 20:49,user,NA,0,1,1198,370,654,3.3,1,0,0,0,0
45607,excellentx,ÄÐ,ÄµÑò×ù,2017/11/7 21:57,user,NA,0,0,1886,796,584,3.6,0,0,0,0,0
45608,lvgm,ÄÐ,Ë«Óã×ù,2018/1/27 10:43,user,NA,0,0,1150,0,664,2,0,0,0,0,0
45609,thomasxx,ÄÐ,Ë«Óã×ù,2018/1/1 19:22,user,NA,0,0,26,0,94,0.2,0,0,0,0,0
45611,ukiyosai,±£ÃÜ,±£ÃÜ,2017/12/21 12:39,user,NA,0,1,16,1,82,0.2,0,0,0,0,0
45612,wyywu,Å®,ÄµÑò×ù,2018/1/17 23:16,user,NA,1,0,409,44,430,2.5,0,0,0,0,0
45613,szhl,ÄÐ,Ë«×Ó×ù,2016/6/8 13:12,user,NA,0,0,301,12,66,2.2,0,0,0,0,0
45616,looking,ÄÐ,Ê¨×Ó×ù,2018/1/26 15:46,user,NA,0,0,9371,4037,663,4.6,1,0,0,0,0
45617,maychang,Å®,¾ÞÐ·×ù,2017/3/2 22:49,user,NA,1,0,769,5,334,2,0,0,0,0,0
45618,libei,ÄÐ,ÌìÐ«×ù,2018/1/26 13:39,user,NA,0,0,1511,19,663,2.3,0,0,0,0,0
45622,goJLJ,±£ÃÜ,Ë«×Ó×ù,2018/1/20 11:01,user,NA,0,1,6,6,112,0.4,0,0,0,0,0
45623,wenboaining,ÄÐ,Ê¨×Ó×ù,2017/6/28 14:40,user,NA,0,0,866,131,353,2.8,0,0,0,0,0
45626,suckerpxd,ÄÐ,Ìì³Ó×ù,2017/12/27 12:59,user,NA,0,0,26,2,88,0.3,0,0,0,0,0
45629,qianwang,ÄÐ,´¦Å®×ù,2017/10/31 13:26,user,NA,0,0,48,0,31,0.2,0,0,0,0,0
45631,GSzywjohn,ÄÐ,Ë«Óã×ù,2017/2/21 22:25,user,NA,0,0,879,495,325,3.4,0,0,0,0,0
45634,lucywangdan,Å®,´¦Å®×ù,2018/1/26 8:50,user,NA,1,0,1855,71,663,2.6,0,0,0,0,0
45635,Lifegamer,ÄÐ,Ë«×Ó×ù,2017/9/2 8:33,user,NA,0,0,742,44,517,2.5,0,0,0,0,0
45637,saikexi,ÄÐ,ÌìÐ«×ù,2018/1/27 14:59,user,NA,0,0,4318,11809,999,8.3,0,0,0,0,0
45638,tianxiao,Å®,Ìì³Ó×ù,2017/11/25 12:10,user,NA,1,0,644,54,503,2.6,0,0,0,0,0
45639,maggiemhc,Å®,Ë®Æ¿×ù,2017/12/24 14:27,user,NA,1,0,274,15,630,2.2,0,0,0,0,0
45642,LHLSH,ÄÐ,´¦Å®×ù,2017/2/28 20:47,user,NA,0,0,2599,2859,332,4.3,0,0,0,0,0
45645,tardemeng,ÄÐ,ÉäÊÖ×ù,2018/1/6 14:18,user,NA,0,0,7,0,98,0.2,0,0,0,0,0
45646,cherryzhang,Å®,¾ÞÐ·×ù,2017/7/3 9:52,user,NA,1,0,1018,67,456,2.6,0,0,0,0,0
45647,Weye,ÄÐ,ÉäÊÖ×ù,2018/1/23 21:55,user,NA,0,0,587,23,661,2.3,0,0,0,0,0
45648,zezeandzeze,Å®,Ë«×Ó×ù,2017/12/27 4:14,user,NA,1,0,1314,32,535,2.4,0,0,0,0,0
45650,guhaika,±£ÃÜ,ÌìÐ«×ù,2018/1/22 9:23,user,NA,0,1,270,196,659,3,0,0,0,0,0
45651,lvshuyang,ÄÐ,¾ÞÐ·×ù,2018/1/23 14:20,user,NA,0,0,512,15,562,2.2,0,0,0,0,0
45653,ningshiqi,Å®,ÌìÐ«×ù,2017/11/3 12:35,user,NA,1,0,251,0,356,2,0,0,0,0,0
45654,slancy,Å®,ÉäÊÖ×ù,2017/11/23 0:02,user,NA,1,0,7,0,54,0.2,0,0,0,0,0
45656,xmy,ÄÐ,Ë®Æ¿×ù,2018/1/12 1:50,user,NA,0,0,611,41,551,2.5,0,0,0,0,0
45658,deadcattt,Å®,Ë«×Ó×ù,2017/10/16 10:16,user,NA,1,0,29,1,16,0.2,0,0,0,0,0
45660,cernet,±£ÃÜ,±£ÃÜ,2017/9/24 17:27,user,NA,0,1,2676,6453,540,4.9,0,0,0,0,0
45661,fur,ÄÐ,Ë«×Ó×ù,2018/1/21 14:07,user,NA,0,0,13,0,113,0.2,0,0,0,0,0
45664,holybob,ÄÐ,ÌìÐ«×ù,2018/1/27 14:04,user,NA,0,0,1268,60,664,2.6,0,0,0,0,0
45665,anshuai,±£ÃÜ,ÄµÑò×ù,2017/9/5 1:43,user,NA,0,1,524,92,520,2.7,0,0,0,0,0
45667,cyn,Å®,Ä¦ôÉ×ù,2016/11/11 16:39,user,NA,1,0,1640,94,223,2.7,0,0,0,0,0
45670,guoweijun,±£ÃÜ,±£ÃÜ,2018/1/27 15:05,user,NA,0,1,589,35,119,0.7,0,0,0,0,0
45671,czecho,ÄÐ,Ìì³Ó×ù,2017/12/18 13:12,user,NA,0,0,1758,109,624,2.8,1,0,0,0,0
45672,yinlifang,Å®,´¦Å®×ù,2018/1/3 0:36,user,NA,1,0,236,7,640,2.1,0,0,0,0,0
45673,kittent,Å®,½ðÅ£×ù,2017/12/28 19:50,user,NA,1,0,31,0,90,0.2,0,0,0,0,0
45674,icerupt,±£ÃÜ,±£ÃÜ,2018/1/18 0:27,user,NA,0,1,26,0,110,0.2,0,0,0,0,0
45675,pursuing,Å®,ÌìÐ«×ù,2017/12/28 17:43,user,NA,1,0,1292,184,635,3,0,0,0,0,0
45676,scyd,±£ÃÜ,±£ÃÜ,2018/1/25 18:17,user,NA,0,1,1399,2368,663,4.2,0,0,0,0,0
45679,perky,±£ÃÜ,Ê¨×Ó×ù,2016/4/19 15:38,user,NA,0,1,377,12,16,2.2,0,0,0,0,0
45683,EECSXGB,±£ÃÜ,±£ÃÜ,2017/12/5 9:17,user,NA,0,1,25,2,66,0.3,0,0,0,0,0
45684,yuanshui,ÄÐ,½ðÅ£×ù,2018/1/13 14:20,user,NA,0,0,916,110,650,2.8,0,0,0,0,0
45685,sunyongjie,ÄÐ,Ä¦ôÉ×ù,2017/7/26 8:48,user,NA,0,0,97,2,479,2,0,0,0,0,0
45686,liaaaaaar,Å®,±£ÃÜ,2018/1/26 16:07,user,NA,1,0,558,103,663,2.8,0,0,0,0,0
45687,Echooooooooo,Å®,ÌìÐ«×ù,2018/1/4 0:47,user,NA,1,0,14,0,96,0.2,0,0,0,0,0
45688,Corrado,ÄÐ,Ë«×Ó×ù,2018/1/12 0:02,user,NA,0,0,882,36,551,2.4,0,0,0,0,0
45689,aquavit,ÄÐ,Ä¦ôÉ×ù,2018/1/3 3:10,user,NA,0,0,425,46,640,2.5,0,0,0,0,0
45691,lisazss,±£ÃÜ,±£ÃÜ,2018/1/27 13:29,user,NA,0,1,220,11,119,0.5,0,0,0,0,0
45692,eanenchan,ÄÐ,Ë®Æ¿×ù,2018/1/17 14:26,user,NA,0,0,108,6,654,2.1,0,0,0,0,0
45693,singrainup,ÄÐ,ÄµÑò×ù,2018/1/23 0:11,user,NA,0,0,556,5,660,2,0,0,0,0,0
45697,ADay,ÄÐ,±£ÃÜ,2017/11/14 15:40,user,NA,0,0,13,0,45,0.2,0,0,0,0,0
45698,NToo,ÄÐ,±£ÃÜ,2018/1/26 23:29,user,NA,0,0,181,17,119,0.5,0,0,0,0,0
45700,CatherineChu,Å®,Ê¨×Ó×ù,2018/1/22 19:28,user,NA,1,0,21,8,115,0.4,0,0,0,0,0
45701,superdoubao,ÄÐ,Ë«×Ó×ù,2018/1/19 9:22,user,NA,0,0,3904,313,656,3.2,0,0,0,0,0
45703,collinsGump,ÄÐ,Ê¨×Ó×ù,2017/6/10 5:48,user,NA,0,0,117,16,433,2.2,0,0,0,0,0
45704,daiboki,ÄÐ,ÌìÐ«×ù,2017/2/15 2:04,user,NA,0,0,899,104,318,2.8,0,0,0,0,0
45705,luciferr,ÄÐ,Ä¦ôÉ×ù,2018/1/3 16:00,user,NA,0,0,12,0,95,0.2,0,0,0,0,0
45707,riovidic,ÄÐ,Ë®Æ¿×ù,2017/12/22 13:03,user,NA,0,0,1218,249,628,3.1,1,0,0,0,0
45711,svann,ÄÐ,Ìì³Ó×ù,2018/1/21 19:01,user,NA,0,0,573,2,659,2,0,0,0,0,0
45713,chenzhupi,Å®,ÉäÊÖ×ù,2017/12/23 20:47,user,NA,1,0,77,5,407,2,0,0,0,0,0
45714,vincentdemao,ÄÐ,Ë«Óã×ù,2018/1/27 9:23,user,NA,0,0,1011,143,441,2.9,0,0,0,0,0
45715,dynance,ÄÐ,´¦Å®×ù,2017/12/23 23:56,user,NA,0,0,1055,6,630,2.1,0,0,0,0,0
45716,AAA,ÄÐ,Ä¦ôÉ×ù,2018/1/10 17:15,user,NA,0,0,34,0,103,0.2,0,0,0,0,0
45717,yunchuyu,ÄÐ,±£ÃÜ,2017/10/17 22:10,user,NA,0,0,18,0,18,0.2,0,0,0,0,0
45718,srping,Å®,´¦Å®×ù,2018/1/25 19:55,user,NA,1,0,53,3,118,0.3,0,0,0,0,0
45720,villavilla,ÄÐ,´¦Å®×ù,2018/1/11 19:16,user,NA,0,0,141,2,649,2,0,0,0,0,0
45721,XDF,ÄÐ,Ë«Óã×ù,2018/1/7 23:33,user,NA,0,0,18,1,100,0.2,0,0,0,0,0
45722,painful,Å®,Ä¦ôÉ×ù,2016/6/27 6:44,user,NA,1,0,733,10,85,2.2,0,0,0,0,0
45724,theworld,ÄÐ,Ìì³Ó×ù,2018/1/24 13:47,user,NA,0,0,96,3,116,0.3,0,0,0,0,0
45725,CharleneChow,Å®,Ìì³Ó×ù,2016/4/7 22:54,user,NA,1,0,280,25,5,2.3,0,0,0,0,0
45726,cscdoubt,±£ÃÜ,±£ÃÜ,2018/1/27 10:48,user,NA,0,1,1679,377,664,3.3,0,0,0,0,0
45727,xsun,ÄÐ,´¦Å®×ù,2018/1/16 18:50,user,NA,0,0,9,0,109,0.2,0,0,0,0,0
45728,bbeenn,ÄÐ,Ìì³Ó×ù,2018/1/23 15:19,user,NA,0,0,1118,336,660,3.2,0,0,0,0,0
45729,wangchaopku,ÄÐ,Ä¦ôÉ×ù,2018/1/26 10:51,user,NA,0,0,1820,943,663,3.7,0,0,0,0,0
45732,pentacene,±£ÃÜ,Ë®Æ¿×ù,2018/1/26 21:55,user,NA,0,1,102,4,119,0.3,0,0,0,0,0
45733,spark,ÄÐ,Ìì³Ó×ù,2018/1/21 14:29,user,NA,0,0,533,209,658,3,0,0,0,0,0
45734,airmj,ÄÐ,¾ÞÐ·×ù,2016/5/4 13:05,user,NA,0,0,3723,1651,31,4,0,0,0,0,0
45735,maide,Å®,Ë«×Ó×ù,2018/1/25 23:04,user,NA,1,0,927,155,663,2.9,0,0,0,0,0
45736,PaulineKu,Å®,¾ÞÐ·×ù,2017/6/16 20:27,user,NA,1,0,958,200,440,3,0,0,0,0,0
45737,wlwfoo,ÄÐ,´¦Å®×ù,2018/1/19 22:55,user,NA,0,0,752,15,657,2.2,0,0,0,0,0
45738,lkjhg,Å®,Ä¦ôÉ×ù,2018/1/27 12:59,user,NA,1,0,4814,487,664,3.4,0,0,0,0,0
45739,DocP,ÄÐ,Ë®Æ¿×ù,2016/9/3 11:24,user,NA,0,0,7136,69608,153,6.6,8,0,0,0,0
45742,zoujc,ÄÐ,´¦Å®×ù,2018/1/27 12:54,user,NA,0,0,1828,43,566,2.5,0,0,0,0,0
45745,Normalpku,ÄÐ,ÉäÊÖ×ù,2016/5/6 15:02,°æÎñ,NA,0,0,735,197,33,3,0,1,1,0,0
45749,goodmorning,Å®,Ê¨×Ó×ù,2016/7/22 23:34,user,NA,1,0,512,109,111,2.8,0,0,0,0,0
